,tweet_text,sentiment
135135,ma coglione fa versi asilo contento ,-1
94589,se monchi piace me risotto zafferano piace,-1
70167,la miglior analisi letta finora dybala seduto scomposto riscaldato bene seggiolino pavon higuain preparato pessima colazione stamattina giocatori risentito vergognatevi dybala higuain ,-1
156472,comunque interessa lasciando monolocale milano anzi dovrei pure pagare laffitto mese luglio nonostante ora utilizzando qualora volessi subentrare risparmiare po soldi sapere forza roma ,-1
70173,oggi sembrato po lento annoiato svogliato rispetto ultime uscite,-1
105600,bonucci merda possibile 9 gol subiti colpevole altrettanti errori terza categoria cazzo fa li ,-1
70147,che articolo merda insulso,-1
84610,io penso deciso venderti dovrebbe morire,-1
127401,grazie speravo potessi lottare ancora sempre fatto continuerai fare campo noi rimanere volta andata volevamo radja salutarti difficilissimo vorremo salutarti doveva andar cosi ,-1
86122,per vivere poveri animali pianeta devono sperare l uomo scompaia possibile ,-1
112774,infatti pensavo comprare maglietta fiat nome operaio schiena poi preso e ciaone ,-1
105508,no vabbe allora semplicemente coglione qui chiudo ,-1
127320,nn seria fa schifo sei cazzo bidone fuckoff,-1
46608,sarei felice vedere italia milan me grande attaccante tante qualita almeno porta po entusiasmo all interno situazione imbarazzante ,-1
112776,niente detto detto stronzata informi arretri millimetro incontro tifosi fa durante ritiro punto ,-1
53045,e vero lega nata terroni l animo ignorante dell elettorato razzista poi facile allargare l odio verso altre categorie persone nere sembra fatta apposta scatenare peggiori ,-1
62557,ma trattativa tutte altre importante sempre forse sicuro gestione puzza fatto vada proprio li tornare torino pacco regalo scena vedremo ,-1
156646,peggiore calciatore storia uomo merda,-1
135264,martinez piccolo uomo radja vieni nazionale italiana merda merita,-1
94710,non serie a fuorigioco testa bassa basta maggio vincere champions casino partita inutile ,-1
86026, volete ve dico fa schifo c ha tutte seghe l ha indebolita vado avanti slogan tipo sti cazzi batte juve ancora bello pero poi vincemo piagnete ,-1
127299,riguardo zoro sta passati decina d anni mondo piuttosto repentinamente cambiato tutt uno neri bianche gialli verdi pare patetico dire razzismo cagate,-1
46589,ora solita sceneggiata avversari perdere tempo vergognoso,-1
16378,chi tace acconsente fa nulla complice buuu razzisti rivolti urlato mazzoleni stato forte vergognati uomo siamotuttikoulibaly forzanapolisempre,-1
53042,no niente posso pensare all addio ninja rimetto piangere radjanainggolan,-1
46586,esatto vedono sentono solo cio pare inutile furbi ,-1
7929,tu devi vergognare itagliani accade dovunque italia quando gioca napoli incontrate napoletani rotto cazzo bastaaaa ,-1
7928,anche vero secondo me quel cambio barzagli stato pochi veri errori allegri che onor vero ancora quel difetto volte fa prendere paura verso fine certe partite chiaro arriva almeno finale allegri caccio ,-1
147020,mi sciolto ,-1
112805,purtroppo dovuto dire addio islanda resta tifare croazia dell onnipotente russia2018,-1
105484,ma te devi morire,-1
135283,cercate oltre scudetto h albergo ignoranti merda ,-1
7918,non capiscono cazzo adesso napoletani polemica finiremo piu l altro sconmetto cantano sto coro odiano neri musulmani adoravano negro pure islamico combo micidiale loro ,-1
46576,no pero godo perso ultimi minuti ,-1
94729,dopo fatto dito medio diamo sarri grazie attacchi,-1
46573,nasone ladri ,-1
127275,las roma pure tosta ringraziare radja ipocriti,-1
70359,ridicolo tutti proprio devo pamela desire vergognatevi difendete urlo stadio mai parola verso ragazze fate vomitare nn esseri umani parte sistema magna magna coglioni,-1
112814,mia nonna 96 enne detto cosi cretino arriverebbe secondo pure all olimpiade cretini cretino,-1
16391,sono molto triste successo te voglio bene siamotuttikoulibaly,-1
33752,fottiti brucia perso shh,-1
16307,io capisco proprio fatto convocare puo nazionale argentina convocare capocannoniere campionato italiano assurdo ,-1
53041,ho dovuto cambiare sfondo cell dopo ben 2 anni addio ,-1
135252,che schifezza ,-1
112713,quando prendono de vrij credi nulla possa rovinare l estate arriva cr7 juventus incubo ,-1
156567,sono d accordo te doveva farlo mai possibile bisogna subire ogni volta ogni stadio cori davvero rotto palle guarda caso l unico arbitro fermo partita l anno scorso guarda caso arbitra piu serie a,-1
16318,spero bufala giornalistica inaccettabile societa coma debba vendere ogni anno top player ,-1
70261,povero hostess risposto saluto preferivano my7h,-1
8015,brutta serata salvo botta culo nell urna ogni caso ridimensionata partita domani ancora volta sconfitta unico rammarico stagionale finora scelta idiota nominare capitano genoa ,-1
112724,potrebbe portare acquistare esiliato psg stato sempre dubbio permanenza entrambi francia chissa motivazione sufficiente sperare ritorno,-1
86100,me rode er culo regalarlo all inter posso esse po incazzato pe questo ,-1
70269,continuare attaccare errore risultato cambi professionisti vanno sostenuti momenti difficili penso sa aver sbagliato sfottendo costruttivi bene male mette l anima campo ,-1
147079,ma cazzo state figa e mongolo inter nn e maria,-1
62594,bravo purtroppo rendono conto veri incivili loro ,-1
33685,vivono continuo paragone giocatori top vengono usati insultare creano fake passandosi tifosi altre squadre si vita infelice,-1
8001,si pensato anch io che brutta storia xo aspettato x anni accolto re poi dovrebbe finire cosi brutto brutto,-1
62589,se guardi auriemma alvino trieste maggio pieni follower eppure dicono solo cazzate ,-1
105528,un mercenario prima classe forza l abbiamo vista milan zero assoluto lascia stare piemontese te nulla fare ,-1
7964,non interista napoletano coraggio d esultare partita vinta dopo tafferugli morto mezzo atti razzisti tifosi complimenti una gran gran testa cazzo ,-1
135228,te invece tifando quekla squadretta rovinato vita,-1
147070,e discorso difficile questo penso qualsiasi colore maglia alcune cose dovrebbero mai essere dette poi stupidi 3 categoria figuriamoci serie a tutte squadre nessuna esclusa ,-1
94676,andrebbe trattenuto costo bloccare frontiere purtroppo temo facile,-1
7991,devo dirvi verita allison sapeva 75 metti oaro acquisti capirai sembrava vero naingoolan saputo 6 giugno fatto male ahime supermercato via vai pazzesco campo dice tipo gestione fatica pure x c i,-1
26752,nessuno riesce cavalcare londa ridicolo ,-1
112744,e qui sbaglia disturba rispondere trieste leggere alvino parlare altri anziche fare sana critica pensa come molto molto molto pensi pagliacci ,-1
86074,ninja spero arrivi mai luglio dovro operare nuovamente gamba guarisce pare vada via posso pensare vederti un altra squadra,-1
46632,imbarazzante foto posa davanti dachau scatti rubati dentro campo piccolo uomo dentro fuori campo ,-1
94682,secondo me rendete conto valore fabian ha 22 anni ricordo verratti 0 minuti a 18 anni iniziato giocare titolare ucl ancora ce rimpiangiamo signor giocatore ora potenziale crack futuro,-1
127344,io soldi glieli darei solo farlo venire ,-1
105516,dai cosi credibile si vede falso ,-1
53036,ma sti qua meritano due schiaffi via bambini,-1
112760,non piace correggere social e leggo cose ben peggiori caso resistito senza arroganza solo precisione ,-1
26738,ho 63 anni tifo juve sempre sempre stato bene tutto toccano mario ce vendono incazzo bello fare incazzare signora me,-1
112767,certo insigne puo darci ladri puo sfottere prendersi gioco dobbiamo stare zitti schifo vs bocche esce solo puzza merda fogne ,-1
112736,unpopularopinion secondo me cessione guadagnato non termini economici sebbene perso grande giocatore ,-1
27156,purtroppo andata male scelte sconsiderate mister allegri partita l avrebbe pareggiata ,-1
53771,verguenza mierda porco schifo tutta litalia odia lurido bastardo mafioso ,-1
113954,si chiama cristiano ronaldo giocatore bianconero potevano fare presentazione migliore urlato ,-1
44415,ma cazzo centra juve napoli dell inter vergognatevi manco cr7 vincete champions italia sempre 5 6 partite entra gioco dodicesimo uomo orsato pairetto rocchi qualcuno nuovo salito categoria peccati pagano,-1
115221,deludenti loro icardi invece manco convocato il ragionamento ridicolo,-1
124590,vergogna agnelli deve vergognarsi soldi x giocatore soldi preso stato italiano x aziende ladri,-1
72971,vergognati montato,-1
18346,ma porca puttana passeggi area rientri subito porca puttana,-1
72977,nonostante arroganza riabbraccerei ricordati sono stato vacanza lhai detto mentre giocavi basket 3 anni fa los angeles e speravamo stronzo,-1
115235,io darei 6 10 giornate cazzo,-1
115237,si accanna banalita imbarazzante ,-1
18353,bravo allepoca scrissero rigore ora fallo forse decisamente meno netto rigore calcio morendo muore giudica solo fa comodo ,-1
18357,una societa seria buttato fuori quel giornalista nn fatto entrare tifoso nn puo essere accreditato dovuto buttarlo fuori verdi ride dimostra bambino irrispettoso collega ,-1
72993,secondo me molto difficile capisco quel rincaro abbonamenti,-1
60718,ma rappresenta qcs sbagliato sbagli grandi son altri secondo me ,-1
124560,io vivo napoli posso girare maglia j sopra rischio vita loro lamentano 10 coglioni coro il mondo sottosopra,-1
54583,a ridicolo,-1
137168,mi viene piangere psicologicamente pronta dire addio prende proprio male,-1
25031,societa ridicola nemmeno scuse dichiarazioni ieri,-1
54585,ovvio milano roma informazioni diverse ma inculati affatto sotto occhi tutti non rosick  solo labbiamo venduto comprato voi punti vista,-1
73002,ovvia solidarieta koulibaly stupidi ovunque ogni tifoseria allegri dice evitare polemiche soprattutto preventive invece varriale carico ce mette mai ridicolo aizzatore ossessionato solopolemiche mazzoleni,-1
144713,mah segnassimo solo 60 creiamo vinceremmo tutte 3 0 minimo vedo problema volte concentrazione volte troppi infortuni gente po affaticato vedo quindi grosso problema gioco ,-1
115260,mondiale mediocre e emerso nessun giocatore parte nomi gia conosciuti giocato ciabatte sampaoli ridicolo ,-1
83033,anch io sogno scopare te allora vuol dire addra ahahahahahahs,-1
5064,emrico tutta gentaglia avanzi galera noncolorati rispondono mezzo quando bella querela ,-1
60701,non tecnica pesa molto comportamento po troppo esuberante ultimi tempi credo giusto dare segnale vuoi costruire qualcosa altrimenti azzeri crescita credibilita societa ,-1
5061,scusa alex ti stimo tantissimo esempio sempre punto l avrebbero dovuto dare te posto summer la stessa situazione bravo modric meritava secondo me ti mando abbraccio spero creino giorno premio carriera ,-1
159951,non puo apprezzarti you can not appreciate yourself ,-1
73017,ma frattempo schianta ferrari ,-1
144698,non vedere manchera tantissimo addio ,-1
115273,odio cristiano ,-1
25019,che schifo calcio sporco dice peggio loro tanto fine anno pagheranno dazio unaltra manifestazione compensazione divina ,-1
72961,no no tranquillo so cazzo trattative credo societa sappia caso acquisto zaza stadio vuoto poi verranno licenziati troveranno mai piu lavoro credo rischieranno cosi piuttosto comprano nessuno ,-1
18336,sei lurido pezzo merda ,-1
60738,io denuncerei tutti quei fotomontaggi merda deleteri immagine ,-1
44420,comunista schifo,-1
5177,lui zittisce camp nou tifosi scarso eppure montato ,-1
44458,sti mongoli potrebbero dirmi glielhanno detto pero ,-1
159815,tutto molto ipocrita ,-1
44457,ma date retta falliti scudetto meritato fatevi trapianto fegato che esempio lazio stasera deve dire grazie merda de vrij qualificata champions,-1
124649,ma cazzo mai cagati ,-1
5171,nooooo voglio credere solo perche messi caga sotto venga rubato show madonna santa disgrazia schifo veramente,-1
137108,non intervengo mai discussione terze associare popolo indagini dda molto brutto altro nn dico xke rispetto ,-1
72911,no schifo ,-1
5168,non meritate ,-1
72913,per favore cedetelo altrimenti fritti,-1
115170,il razzismo ignoranza stupido ignorante ,-1
83130,interisti deve scoppiare fegato prescritti merda scudetti cartone merda merda resterete ,-1
159830,e basta cazzo tentando superare tutto forza roma,-1
144782,ma cazzo dite ritardati scordati condanne doping collusione l ndrangheta drogatevi meno coglioni,-1
159956,non condivido giornali tv considerino 3piu forte mondo forse lingaggio ce forti determinanti prezzo inferiore dimenticavo ancora vince nulla,-1
60762,scusami daccordo gattuso fa turnover numero 1 poi lanno scorso lamentati cera signore chiama posto locatelli ce bettolacci sembra tanto scarso poi me gennaio,-1
124624,vergognoso davvero paese razzisti 2018 c e pure vuole votare lega prossime elezioni meridionali vogliono votare schifa schifera sempre forza prossima tutta squadra fuori campo ,-1
36096,perche mondo calcistico silente fronte schifo,-1
5142,si rimani triste stesso bomber ,-1
36097,perche sempre debole fronte uno secondo obiettivo te cosi cattivo ,-1
137129,mi sbagliavo io va riscattato entro 30 06 2018 versando 20mln i 40mln pattuiti 2 tranche ovviamente dovendo fare altre operazione x appesantire bilancio restera cosi inutile pagarlo ora ,-1
159853,noi pensiamo ciucci e 1 anno 1 anno scassare caxxo qualsiasi cosa finire 0 tituli adesso tutta merda buttato torna posso assicurare fino prossimo anno verrete perculati morte ,-1
103766,comunque sporco riferisco colore pelle internapoli,-1
36101,tu devi essere primo so tirchio paga nemmeno panini bar,-1
72942,da interista uomo disgustato quegli ululati spiace sinceramente spero giusti provvedimenti confronti idioti abbraccio kalidou ,-1
44431,volevo ricordarvi solo cosa pubblico napoletano fischio nell amichevole fischio adl fischio cavani purtroppo tifosi napoli stati questo ,-1
60747,sei comico perso partita totalmente inutile sembra perso finale champions ah no scusa giugno schifoso,-1
83099,sei grande chiedo scusa comportamento quegli idioti cosi restiamoumani,-1
83097,se sarri allenasse champions spettacolo poi ogni allenatore difetti sbaglia allegri juve schifo vincere scudetti senza avversari giocando male sai roba esalto ben altro,-1
5125,lotito sogna vendere sms prezzi poi sveglia sudato,-1
124634,quindi grave applauso cori razzisti arbitro stato inadeguato kulibaly merita campionato italiano ,-1
73023,peggio primo tempo puo fare quindi rischierei so posto metterei campo bolognainter joaomario forzainter,-1
159963,anche oggi riesco guardare juve sky go ora annullare l abbonamento forse ,-1
18384,sono romanista grandissimo uomo sfortunatamente vergogna appartiene dolore tuo te voglio bene ,-1
60646,tifosi mestruati peggio milf ,-1
82937,e vero soprattutto soldi x comprare arbitri fischiano rigori contro vergogna,-1
144628,beh peggio cosi difficile loro ,-1
18442,non sempre dice bene fare certe cessioni il livello devi mantenerlo alto cosi pare,-1
160072,uno pesa solo vale neanche meta dovuto restare vita sporting marcire li oltre essere spocchioso poco umile scarso,-1
73110,ma intanto inutile iniziare campionato trovare stimolo sperare gobbi bastardi maledetti tacci ste merde vincano champions quando inutile guardare partite serie beh fa star tanto bene,-1
144620,ennesima memorabile prestazione che dopo aver scombussolato piani giappone uscita ripete brasile deludente ingresso cambia volto squadra illudendo cosi verde oro insensibile ,-1
36250,dovevate fare 4 punti fatti zero calcio crudele,-1
144617,ormai palese campionato finto complicita presidenti devono campare giustificato strano silenzio parte lesa sto via giornali sportivi via pay tv soldi alimenteranno sistema mafioso ,-1
82919,se messo ruolo seconda punta o comunque ultimi 20 30 mt senza doversene fare 80 azione altra agevola squadra stessa e palese poi possa farlo c e dubbio viste qualita indiscutibili ha ma rende decisamente meno ,-1
82916,io visto niente entusiasta ieri anzi sembravi disagio volessi essere roma casa tua c e poco fare ,-1
18455,se devi giocare cosi puoi tornare torino rotto cazzo ,-1
160089,e eh sto dichiarazioni rafinha danno molto fastidio spero detto ragazzo riscattarete piu imperdonabile azzardate,-1
96908,e morto tifoso capitano neanche menzione vergogna,-1
4973,che delusione radja all inter grazie,-1
44279,sono tremendamente d accordo te matteo numeri alti proprio brutti,-1
115381,non curare loro fischiano cazzo piccolo impotenti ,-1
44275,40 milioni cancelo farlo sedere basta 532 antico cortesia iniziamo nuovamente incubo ,-1
82897,tweet incomprensibile tifoso napoli trovo sbagliato dare colpa sconfitta designazione mazzoleni ,-1
115391,concordo cazzo punizione deve essere esemplare senza sconti buonismo interessato calcio rotto coglioni ,-1
115400,ho scritto nome sabbia amore questo ,-1
4920,quando difesa giochi scarsoni merdeee schifoso ,-1
144593,piu guardi brutto impazzire,-1
44260,ti chiedo scusa nome interisti quegli imbecilli incivili preso mira te partita andava sospesa razzisti merda ,-1
44258,ma mettete vergogna madriileni merda coppa ve comprata mettetevi vergogna ladri ,-1
54676,mondiali2018 grandissimo radja naingolan mostra puo deve affrontare delusione professionale ironia soprattutto senza mai scadere rosicamento chapeau ,-1
124397,apro twitter lo chiuso subito pero senno convinco possa venire fine rimarro merda ,-1
115405,sono molto leonino fastidioso drammatico persona facile mondo affrontare sottolineo malapena irritazione dura lungo andare molto iperattivo bruna marquezine ,-1
54677,aggiungo vattene merda assoluta cane incapace sega immonda sgorbio parassita nullita pezzo sterco fumante ,-1
124393,colpa gattuso sa leggere partita corso colpa giocatori maggior parte milan colpa societa allestito squadra inadeguata colpa tifosi ancora perdiamo tempo soldi appresso scappati casa ,-1
160098,quando juve cagliari dato rigore finto cena x scrivere nulla ora paladino giustizia solo ridicolo,-1
44464,no buono cancelo voglio due riconfermati integrati gioco italiano sempre stessa storia ,-1
124456,perche deluso ama molto ferito reagisce cosi ,-1
54640,a parte all epoca vergognai quei tifosi cosa c entra striscione esposto cretini fuori sedi ufficiali incontro tanto pareti coperte sponsor mediatore addetto stampa da voce ignorante offensivo tesserato ride ,-1
115281,smettete guardare calcio malato giochino soli ,-1
96836,non dare retta 4 scemi dispiace persone stessa passione cosi meschini internapoli amala ,-1
18388,ma vattene fanculo pezzo merda juventino,-1
124515,commentavo riportato tu so altre frasi ovvio l obiettivo primario scritto non obbligati vincerla me siamo perche ripeto niente favoriti purtroppo altri 10 giocatori campo ,-1
73038,mah deludenti potrei aggiungere milik zielinski stata dimenticanza ,-1
83003,non vale pena risponderti sei ottuso qui parla partite offese giocatore colore parla te l ho detto amo squadra quando perde secondo te e giusto offendere uomo cori razzisti,-1
115296,dovete mettere stesso portiere altrimenti falsato ,-1
60682,deve morire ugualmente brutta fine deve fare mancava colombia quel bastardo schifoso,-1
159991,marca e po balordo vero juve vuole e senza dubbio vero gia due estati fa provarono offrendo meno 170 milioni operazione complicatissima ovviamente e assolutamente bufala campata aria,-1
36199,non goduto neanche pollo guarda cosa fai,-1
160000,ma cazzo ridi ebete vergogna,-1
82988,noi aspettiamo ma fate presentazione pubblica permettete acccoglierlo merita cosa serve lattesa deluso poteva essere evento planetario,-1
144663,finale 1 0 uruguay bruttissimo devo essere sincero giocando cosi va lontano qualificato p s l arabia meritato almeno segnare worldcup rusia2018 uru ksa uruksa elequipoquenosune,-1
82984,sei patetico rubentino ricordi you pay munnezz,-1
96887,devo dire comportamento tenete confronti dell cosa fa vomitare cosa scandalosa cazzo buttare fuori fate schifo chiaramente malafede ,-1
73061,38 milioni dicono loro ovviamente cifre gonfiate questione plusvalenze gioco ormai vecchio risaputo casa inter limportante luefa milan giochi coppe,-1
160018,cr7allajuventus cosa cazzo combinato ,-1
124486,non credo volonta riscattarlo parte dell inter barcellona bisogno scendere patti problema puo fare certo colpa dirigenti dell inter ,-1
18414,non c e pace squadra subito inesorabilmente crisi inter radja nainggolan visibilmente vendicativo volto espone numero 11 colletto gia pensando trappola tendere vecino ritorno vacanze preoccupante volume borsone ,-1
160021,siamo squadra imbarazzante vergogno tifare colori andro piu stadio ,-1
60667,il problema tifosi virgolette perche realta tifosi pezzi merda chiudere curve stronzi riempirle bambini solidarieta grosso abbraccio vista persona a,-1
82970,altro champions ridicoli tenere ancora gattuso masochisti oggi doveva solo vincere invece finiamo 10 senza kessie ,-1
73075,sei cosi ridicolo piazzano circo nn capisce pagliaccio poveretto solo povero pagliaccio diverte scrivere stronzate fomentare odio ,-1
103672,non me frega niente va juve diventa merda pure cr7juve,-1
82963,mandar via gonzalo e vergognoso poi dicono calciatori mercenari secondo me bene quando servono chissenefrega loro il mondo calcio spesso e spietato crudele ,-1
96874,meglio zittto ronaldo tifosi schifo razzisti,-1
36220,no aspettano due chiede 9 cretino,-1
124471,scoprire torino tifosi juve ora aspetto qualche settimana solito coglione dice torino juventini me abbonato ogni tanto trovare biglietto gia difficile ora impossibile ,-1
18425,sticazzi rafinha tenere costi cancelo,-1
24979,sicuramente nulla fare poi resto meglio sorvolare ,-1
115320,ma roma quando vende sembra sempre sostituito partenti monte ingaggi molto alto certo mette soldi tasca cerca essere sempre competitiva riuscendoci anche per massima fiducia societa andra via sicuro sostituito,-1
73157,pensavo gioire luscita mondiale invece dispiaciuto ,-1
36065,chiellini solo ipocrita pezzo merda ,-1
115159,mi spiace tanto figlio sinceramente vergogna ,-1
114970,che cazzo respirare stessa aria appiano calciatori va via infame,-1
136968,dico fa bene esultare squadra appartiene basta ste cazzate ridicole,-1
72710,sei migliore povero milanista abbacchiato ,-1
103910,ma porca troia volta dico volta perdete demeriti sempre colpa altri societa tifosi ridicoli,-1
18161,sono manica poveri sfigati vergognare essere italiana,-1
60898,sei lesempio antisportivita cecchino sistematicamente colpisce avversari maniera vigliacca falso arrogante sacco merda auguro capiti altri ,-1
35903,leggi vergognati troppo ignorante disonesto,-1
18163, confondi co linter ahahahahaha rosichi falliti ,-1
25202,forse spiegato buuu koulibaly stati solo razzisti stati rivolti keita asamoha lautaro ecc invece solo buuu cretini ,-1
124828,quanto odiando francesco momenti,-1
114999,accidenti puzza merda ,-1
83355,sapevamo stato difficile abbiamo sperato fino all ultimo minuto cuore fischio finale lacrime delusione forte cade cade rialza forzanapolisempre,-1
103906,mi pare abbastanza acclarato lanno scorso sofferto recupero palla giocavamo ritmi lenti addosso dirigenza fa solo considerazione tecnica ,-1
159611,cazzo nemmeno correttore automatico ,-1
136983,io conosco beota che nemmeno puo immaginare uno davvero scarso ed giornalista nulla tifoso,-1
124817,ma sbagliato ieri sera ma da fastidio sbaglia grande ronaldo che spaziale juve niente segna poco sbaglia tanto aspetta assist leonardo sempre prende io preferivo higuain dite quel volete ma segnava assist,-1
60886,e zitto ciccione merda capisci cazzo,-1
35920,immagine bloccata tv piede acerbi almeno 20 30 cm aldila duole dirlo cosi purtroppo fa fatica madonna pe fa gol uno problemi principali qst unitamente all approccio grinta cattiveria lentezza esasperante idee si corre troppo poco arrivi secondo,-1
35921,limpressione logica calcistica cia qualcosa personale molto brutto dispiace molto radja,-1
136985,io razzismo odio salvini mai insulterei avversario non nemico eh chiaro napolisti colore pelle vale chiunque sofferto demenza ultras,-1
72738,inutile pazzo completamente,-1
159624,io molto bene vivo inoltre meglio stare libia sud dell italia pieno mafie spazzatura,-1
115013,sampaoli cost argentina rubbish manager ,-1
136987,spero goal spal dato rabbia quando giocavi napoli milan senti agio e meglio cambiare male solo male milan gattuso merita fiducia te daje forza ,-1
96620,queste tutte cazzate ce nessun festino giocatore lha sempre dimostrato campo vorrei avere 10 campo di,-1
83333,usa sapone impara perdere piangina schifoso verme ,-1
72747,non riempito stadio cara riprendirafinha vedrai casino torna noi,-1
5340,davvero deluso adesso quando ds villarreal verra te trattare cessione forza contrattuale ,-1
96624,un maestro sei povero varriale pensasse inutile napoli ,-1
25220,da romanista grande kalidou fregatene quegli idioti ,-1
114968,fascista fascista,-1
83386,invece qualcuno arrabbia solo quando pareggia mentre quando vince zitto dovrebbe eseere rispetto,-1
136952,non fatto nulla rimanere roma parola tifosi sempre amato solo gesto rimanete qui soldi soldi soldi contano solo quelli cuore l amore contano nulla nulla nulla ,-1
159508,ma scritto stronzata dell atalanta juve sparare cazzate cemento armato salvare capra cavoli foto formichina prato verde un prato verde nn cemento lascia perdere ,-1
60954,da questanno tifo te anzi fischiato insultato meriti perche oggi nemico benvenuto campionato juvemerda,-1
25257,ancora co gesto pippa devi fare difensore fai pippa incapace pippa ,-1
5455,gratis peccato costati 18 ml piu bonus perisic 8 ml brozovic inoltre caso vittoria due campioni mondo mandzukic pjaca rosicata stellare bruciato due neuroni rimasti cio mooolto siiiimpatico impazzire,-1
60950,comunque dovessi rimanere impegnati suda maglia solo cosi fischi nord trasformeranno applausi basta vedere brozovic ricordati curva regala toglie niente solo devi meritarti affetto,-1
44676,quando vuoi ritornare inghilterra fammi fischio lascio macchina accesa quando vuoi senza fretta gia calda quando vuoi davvero fare complimenti offro qualcosa autogrill vuoi fermiamo mai quando vuoi eh ,-1
124905,mi vergogno vedere milan ,-1
96541,noi spocchiosi sfigati fatevene ragione limitatevi complimentarvi grande impresa sognano diventata realta scusate spocchia anzi no,-1
124903,che schifo uomo sei uguale squadra giochi adesso non valete c due ,-1
18112,torna cazzo squadra merda allenata quel coglione cosmico mourinho muntot premierleague,-1
159526,dio porco fate schifo,-1
159529,ma guarda interisti demmerda ce stanno proprio na massa de ridicoli peggio amici laziesi ,-1
54387,vergognosi indegni schifo volete giocare scendete campo meglio vergogno squadra terza categoria vergognatevi ,-1
83432,neanche tifo juve pregooooo organizzate incontro fra bambino ,-1
44588, tutte voci juve secondo me solo cazzate ,-1
44667,nessuno obbliga competere laddove capace leggere,-1
5430,ce poco fare fa mondiali poco riposo subito campo fisico puo reggere peccato vero top player,-1
96554,scandalosa sfiga scandaloso schierare candreva asamoha quando devi vincere follia poi togli scandaloso arbitraggio grazie 11 14 scesi campo c hanno messo cuore anima purtroppo bastato ,-1
35856,sembra rosicare cambiate disco se andava all inter milan questo nulla confronto ,-1
54395,vergognoso facciamorete sport antisportivo solidarieta dovete multare toccare portafoglio l unica cosa puo fare deterrente cori razzisti comportamenti incivili inaccettabili fate vergognare essere italiani quegli veri,-1
124884,entri gia depresso cr7 voleva proprio,-1
136936,kovacic sembra niente migliorato dopo anni puo garantire punto meglio puntare altri nomi e poi segna mai ,-1
5418,a me danno fastidio cazzate de quei due vermi devono cojona tifoseria straordinaria allego decine de cazzate ognuna quali meriterebbero na sprangata gengive,-1
136940,le minacce insulti verso moglie figlie cose abominevoli cielo terra te invece capitasse qualcosa brutto godrei porco ,-1
5411,una merda te italiani uguali vanno stadio peggiori stupidi esistono tutte nazioni,-1
5410,e giocatori scorretti mondo sporco ,-1
5408,il prendere considerazione offerte concorrente dietrologia detto sicuro sarebbe caratteristiche gigi nessuno solo cretino potrebbe negarlo infatti accentuo negando ,-1
136945,non tifosi dell inter solo stronzi razzisti,-1
44642,ma scarto vuole restare resta vuole andare va augurandogli meglio fine carriera nabboli ,-1
35876,variale incompetente ,-1
25247,atajuv impossibile merdalanta entrano caproni buttano far male juventini vergogna povero bell amico dato sempre favore ,-1
159641,l ho detto infatti rigori potevano darli entrambi gol saponara stato volontariamente annullato fare favore squadra forte serie fa veramente schifo concedimelo ,-1
5334,si 2 mesi vanno avanti giorno ritira l altra potrebbe offrire poi ritorna ritirata ma offerte vere soldi bocca ancora niente rottura scatole dover essere invasi tutte notizie sono,-1
83322,non voglio ridere finito torneremo mai cima voglio tornare passato,-1
96696,salvati lascia societa merda,-1
44511,se solo penso ora ritrova giocare viene piangere spreco ,-1
72842,li visti compresi comportamenti napoletani disgustato entrambi senza creare nuovi santi nuovi diavoli ,-1
137067,fa solo male calcio giocato penalizza societa minori rende meno visibilita c e bisogno altro pessimi esempi giovani,-1
44507,mica detto scarso meglio fase offensiva difensiva almeno ora detto l inter quei 40 milioni ora ora meglio usarlo altro me mai fatto impazzire ecco preso girati molto molto molto,-1
72847,bhe ora prendi belotti no tempo aspettare tentato werner costa sproposito rispetto valore,-1
36021,sono interista problema va affrontato volta tutte grande koulibaly pessimo insigne ,-1
72852,per favore fate smettere rilasciare interviste dichiarazioni forte squadra fatto voleva solo noi l immensa figura merda fatta fare continua perdita liquidi ,-1
60800,tu scem qui motivazioni sentenza cassazione pure davanti evidenze neghi bugiardo disonesto,-1
5226,che schifo ,-1
18271,se cacate sotto partite destinati campionati mediocri tutta vita altro championsleague laziointer spalletti seriea,-1
44492,vedi tanti interisti dissociano accaduto capre stadio dite verita napoletani scusante usate sempre napoli schifosa terrona sporca altri appellativi usate cori razzisti mai kk noi,-1
83188,chi lamenta capisce tubo soldi prima calcio e solo ,-1
83186,squalifiche ricorso punta dimezzare pena,-1
115112,l anno devono rompere freni dell auto,-1
5219,ladri sempre seconda milano solo buona squadra sarano nunca top team vergogna ,-1
44485,parenzo coglione,-1
124683,venerato fa schifo ,-1
44481,voi potete insultare portare bara bruciare maglie pero poi maleducati vergognosi ,-1
124677,hanno detto cretinate calciomercato 7 minuti calciomercato ridicoli,-1
83171,che spot patetico riprendetevi,-1
159789,allora problemi consonanti,-1
83161,da juventino vergognai cori all allianz arena oggi milanese vergogno cori san siro ultra cori lasciateli chiesa stonati inutili noracism norazzismo stupidity ignorance ilovethisgame,-1
44473,che cosa c entra povero imbecille,-1
72892,dal tweet deduce incompetenza pregiudizi rabbia mal dissimulata comico imbarazzante beota pensi cose casa sua musa ispiratrice fiera lei ,-1
96730,varriale dispiace solo dio abbi dato dono parola te tante persone potrebbero averlo possibilita dato te usi solo dire cazzate,-1
